Substructure,Fold,Importance,Central Atom
618671879,0,0.0,C
618671879,0,0.0,C
2089117413,0,0.0,C
2089117413,0,0.0,C
2089117413,0,0.0,C
2089117413,0,0.0,C
2089117413,0,0.0,C
2117068077,0,0.0,C
2117068077,0,0.0,C
2117068077,0,0.0,C
2117068077,0,0.0,C
2117068077,0,0.0,C
2142032900,0,-8.827853650418722e-05,C
2142032900,0,-2.099864845932827e-05,C
2142032900,0,-6.574008436333826e-05,C
2142032900,0,-5.5014088151865946e-05,C
2142032900,0,-3.047656396513651e-05,C
2238101436,0,0.0,C
2238101436,0,0.0,C
2238101436,0,0.0,C
2238101436,0,0.0,C
2238101436,0,0.0,C
2240437263,0,0.0,C
2240437263,0,0.0,C
2240437263,0,0.0,C
2240437263,0,0.0,C
2240437263,0,0.0,C
2296493092,0,0.0,N
2296493092,0,0.0,N
2296493092,0,0.0,N
2296493092,0,0.0,N
2296493092,0,0.0,N
2296764637,0,0.0,C
2296764637,0,0.0,C
2296764637,0,0.0,C
2296764637,0,0.0,C
2296764637,0,0.0,C
2617658656,0,0.0,C
2617658656,0,0.0,C
2617658656,0,0.0,C
2617658656,0,0.0,C
2617658656,0,0.0,C
2803848648,0,0.0,C
2803848648,0,0.0,C
2803848648,0,0.0,C
2803848648,0,0.0,C
2803848648,0,0.0,C
2809361097,0,0.0,C
2809361097,0,0.0,C
2809361097,0,0.0,C
2809361097,0,0.0,C
2809361097,0,0.0,C
2851977513,0,0.0,C
2851977513,0,0.0,C
2851977513,0,0.0,C
2851977513,0,0.0,C
2851977513,0,0.0,C
3337420400,0,0.0,C
3337420400,0,0.0,C
3337420400,0,0.0,C
3337420400,0,0.0,C
3337420400,0,0.0,C
3928989804,0,0.0,N
3928989804,0,0.0,N
3928989804,0,0.0,N
3928989804,0,0.0,N
3928989804,0,0.0,N
4089138501,0,0.0,C
4089138501,0,0.0,C
4089138501,0,0.0,C
4089138501,0,0.0,C
4089138501,0,0.0,C
4114152477,0,0.0,C
4114152477,0,0.0,C
4114152477,0,0.0,C
4114152477,0,0.0,C
4114152477,0,0.0,C
4121755354,0,-1.872624144290576e-05,C
4121755354,0,-0.0001586894135609581,C
4121755354,0,-2.9319636137238245e-05,C
4121755354,0,-0.000498351512443292,C
4121755354,0,-0.0003256777910612581,C
1634606847,0,0.0,N
1634606847,0,0.0,N
1634606847,0,0.0,N
1634606847,0,0.0,N
1634606847,0,0.0,N
2251883808,0,0.0,C
2251883808,0,0.0,C
2251883808,0,0.0,C
2251883808,0,0.0,C
2251883808,0,0.0,C
999334238,0,-8.956818192587535e-06,S
999334238,0,1.3477747485939051e-05,S
999334238,0,6.062836592985246e-06,S
999334238,0,-3.576220911455895e-05,S
999334238,0,-1.987143033956376e-05,S
288315894,0,0.0,S
288315894,0,0.0,S
